Row,PAamp,PBamp,PCamp,PDamp,PFamp,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
16758,2.472e-07,2.192e-07,1.726e-07,7.078e-07,2.521e-07,-6.07e-06,0,4.69e-06,8.962e-06,1.322e-05,1.785e-05,2.311e-05,2.961e-05,3.996e-05,4.893e-05,7.246e-05,0.0001249,0.0001562,0.0002022,0.0004424,0.0006513,-6.83e-06,-1.15e-07,5.025e-06,9.942e-06,1.51e-05,2.084e-05,2.763e-05,3.607e-05,4.965e-05,6.318e-05,0.0001036,0.0001492,0.0001761,0.0002301,0.0004839,0.000728,3.135e-05,4.25e-05,5.208e-05,6.152e-05,7.268e-05,8.793e-05,0.0001003,0.0001182,0.0001393,0.0001652,0.0002044,0.0002665,0.0003167,0.0003686,0.0006623,0.0009004,-1.89e-05,-1.45e-05,-1.09e-05,-7.59e-06,-4.36e-06,-1.06e-06,2.485e-06,6.564e-06,1.186e-05,1.57e-05,2.606e-05,3.812e-05,4.443e-05,5.6e-05,0.0001927,0.0004086,-2e-06,4.224e-06,9.172e-06,1.388e-05,1.874e-05,2.413e-05,3.074e-05,4.073e-05,6.036e-05,9.142e-05,0.0001252,0.0001758,0.0001996,0.0002552,0.0005087,0.0007507,-29.5
17207,3.545e-07,3.134e-07,2.461e-07,9.469e-07,3.56e-07,-5.37e-06,0,4.446e-06,8.626e-06,1.282e-05,1.728e-05,2.241e-05,2.882e-05,3.832e-05,4.671e-05,6.922e-05,0.0001249,0.0001484,0.0002033,0.0004326,0.0006468,-6.97e-06,-9.06e-07,4.188e-06,9.184e-06,1.436e-05,1.992e-05,2.622e-05,3.446e-05,4.798e-05,5.92e-05,9.562e-05,0.0001464,0.0001756,0.0002317,0.0004884,0.0007299,3.074e-05,4.271e-05,5.27e-05,6.197e-05,7.334e-05,8.433e-05,0.0001003,0.0001182,0.0001434,0.0001585,0.0002028,0.0002775,0.0003047,0.0003701,0.0006471,0.0009358,-1.89e-05,-1.45e-05,-1.09e-05,-7.74e-06,-4.55e-06,-1.27e-06,2.282e-06,6.413e-06,1.19e-05,1.6e-05,2.762e-05,4.503e-05,5.669e-05,8.147e-05,0.0002401,0.000467,-8.57e-07,5.605e-06,1.079e-05,1.562e-05,2.06e-05,2.619e-05,3.282e-05,4.187e-05,6.399e-05,8.503e-05,0.0001276,0.0001784,0.0002035,0.0002597,0.0005034,0.0007608,-29.5
17254,3.626e-07,3.227e-07,2.517e-07,9.628e-07,3.598e-07,-5.91e-06,0,4.722e-06,8.994e-06,1.322e-05,1.772e-05,2.278e-05,2.914e-05,3.849e-05,4.562e-05,7.221e-05,0.0001202,0.0001454,0.0001973,0.0004265,0.0006476,-7.7e-06,-1.27e-06,4.063e-06,9.07e-06,1.406e-05,1.943e-05,2.573e-05,3.358e-05,4.712e-05,5.81e-05,8.581e-05,0.0001457,0.000172,0.0002335,0.0004828,0.0007444,3.132e-05,4.239e-05,5.242e-05,6.35e-05,7.399e-05,8.613e-05,0.0001003,0.0001187,0.0001415,0.0001609,0.0002202,0.000277,0.0003101,0.0003571,0.000653,0.0009307,-1.83e-05,-1.37e-05,-1.01e-05,-6.77e-06,-3.46e-06,-4.37e-08,3.669e-06,7.987e-06,1.368e-05,1.789e-05,2.981e-05,4.56e-05,5.492e-05,7.506e-05,0.0002387,0.0004676,2.115e-07,6.741e-06,1.216e-05,1.721e-05,2.229e-05,2.777e-05,3.438e-05,4.383e-05,6.333e-05,8.289e-05,0.0001218,0.0001787,0.0002127,0.0002636,0.000507,0.0007627,-29.5
17576,2.988e-07,2.085e-07,1.632e-07,5.579e-07,2.669e-07,-6.28e-06,0,5.05e-06,9.694e-06,1.438e-05,1.943e-05,2.514e-05,3.214e-05,4.259e-05,5.225e-05,7.988e-05,0.0001257,0.0001522,0.0001994,0.0004217,0.0006273,-6.73e-06,3.795e-07,6.442e-06,1.223e-05,1.861e-05,2.552e-05,3.35e-05,4.41e-05,6.158e-05,7.697e-05,0.0001198,0.0001727,0.0002084,0.0002699,0.000527,0.0007902,2.5e-05,3.92e-05,5.136e-05,6.254e-05,7.611e-05,8.872e-05,0.0001031,0.0001216,0.0001506,0.00018,0.0002262,0.0002814,0.0003206,0.0003808,0.0006638,0.0009453,-2.33e-05,-1.94e-05,-1.61e-05,-1.29e-05,-9.51e-06,-5.61e-06,-8.1e-07,5.928e-06,1.75e-05,2.833e-05,6.308e-05,0.0001035,0.0001258,0.0001633,0.0003819,0.000624,-6.38e-06,4.211e-07,6.179e-06,1.166e-05,1.746e-05,2.459e-05,3.458e-05,4.795e-05,6.75e-05,8.152e-05,0.0001414,0.0001956,0.0002246,0.0002829,0.0005461,0.0007853,-29.5
17734,3.469e-07,3.023e-07,2.347e-07,9.039e-07,3.523e-07,-5.79e-06,0,4.594e-06,8.881e-06,1.325e-05,1.807e-05,2.351e-05,3.018e-05,4.008e-05,4.923e-05,7.794e-05,0.0001264,0.0001546,0.0002022,0.0004354,0.0006544,-7.32e-06,-6.29e-07,4.75e-06,9.802e-06,1.507e-05,2.09e-05,2.764e-05,3.637e-05,5.047e-05,6.207e-05,0.0001051,0.0001567,0.0001847,0.0002425,0.0004929,0.0007408,2.949e-05,4.188e-05,5.241e-05,6.411e-05,7.578e-05,8.749e-05,0.000103,0.00012,0.0001409,0.0001713,0.0002043,0.0002606,0.0003077,0.0003599,0.0006519,0.0009126,-1.98e-05,-1.55e-05,-1.21e-05,-8.98e-06,-5.93e-06,-2.78e-06,6.634e-07,4.703e-06,1.012e-05,1.426e-05,2.674e-05,4.662e-05,6.129e-05,8.966e-05,0.000259,0.0004862,-2.98e-06,3.628e-06,8.971e-06,1.402e-05,1.91e-05,2.46e-05,3.103e-05,4.001e-05,6.171e-05,8.303e-05,0.0001147,0.0001691,0.0002056,0.0002567,0.0005067,0.0007666,-29.5
17828,3.565e-07,3.115e-07,2.343e-07,9.034e-07,3.501e-07,-5.65e-06,0,4.614e-06,8.901e-06,1.32e-05,1.779e-05,2.301e-05,2.934e-05,3.842e-05,4.577e-05,7.362e-05,0.0001199,0.0001499,0.0001969,0.0004256,0.0006237,-7.32e-06,-1.22e-06,3.929e-06,8.842e-06,1.397e-05,1.956e-05,2.619e-05,3.475e-05,4.791e-05,6.083e-05,9.442e-05,0.0001509,0.0001805,0.0002333,0.0004826,0.0007125,3.063e-05,4.281e-05,5.28e-05,6.385e-05,7.601e-05,8.971e-05,0.0001024,0.0001198,0.0001464,0.0001655,0.0002152,0.0002734,0.0003041,0.000359,0.0006282,0.0008776,-1.87e-05,-1.45e-05,-1.11e-05,-8.03e-06,-4.98e-06,-1.83e-06,1.591e-06,5.605e-06,1.104e-05,1.515e-05,2.722e-05,4.82e-05,6.331e-05,9.235e-05,0.0002623,0.0004889,-9.16e-07,5.666e-06,1.105e-05,1.613e-05,2.127e-05,2.7e-05,3.417e-05,4.507e-05,6.769e-05,8.305e-05,0.0001216,0.0001808,0.00021,0.0002598,0.0005018,0.0007462,-29.5
18037,3.307e-07,2.716e-07,2.04e-07,7.61e-07,3.236e-07,-5.82e-06,0,4.784e-06,9.284e-06,1.379e-05,1.862e-05,2.398e-05,3.045e-05,3.985e-05,4.696e-05,6.966e-05,0.0001255,0.0001483,0.0001996,0.0004215,0.000636,-7.01e-06,-7.07e-07,4.647e-06,9.93e-06,1.552e-05,2.184e-05,2.944e-05,3.895e-05,5.223e-05,6.473e-05,0.000104,0.00016,0.0001898,0.000245,0.0004974,0.0007283,3.078e-05,4.12e-05,5.273e-05,6.383e-05,7.541e-05,8.917e-05,0.000103,0.0001212,0.0001471,0.0001664,0.0002152,0.0002742,0.0003137,0.0003739,0.000646,0.0009157,-2.03e-05,-1.65e-05,-1.34e-05,-1.05e-05,-7.71e-06,-4.68e-06,-1.24e-06,3.04e-06,9.418e-06,1.485e-05,3.606e-05,7.947e-05,9.757e-05,0.0001273,0.0003126,0.0005405,-1.77e-06,5e-06,1.06e-05,1.59e-05,2.139e-05,2.757e-05,3.559e-05,4.715e-05,6.85e-05,8.565e-05,0.0001208,0.0001779,0.0002094,0.0002613,0.00051,0.0007525,-29.5
18070,3.301e-07,2.725e-07,2.04e-07,7.748e-07,3.26e-07,-5.55e-06,0,4.597e-06,8.933e-06,1.335e-05,1.816e-05,2.37e-05,3.044e-05,3.979e-05,4.74e-05,7.109e-05,0.0001188,0.0001472,0.0001956,0.0004158,0.0006229,-7.45e-06,-9.55e-07,4.47e-06,9.756e-06,1.524e-05,2.139e-05,2.93e-05,3.902e-05,5.548e-05,6.906e-05,0.0001134,0.000155,0.000188,0.00024,0.0004913,0.0007042,3.051e-05,4.309e-05,5.415e-05,6.42e-05,7.706e-05,8.905e-05,0.0001021,0.0001194,0.0001436,0.0001625,0.0002006,0.000273,0.0003061,0.0003639,0.0006072,0.0008214,-2.04e-05,-1.66e-05,-1.35e-05,-1.07e-05,-7.86e-06,-4.86e-06,-1.5e-06,2.661e-06,8.789e-06,1.405e-05,3.429e-05,7.216e-05,9.094e-05,0.0001205,0.0003016,0.0005239,-2.72e-06,3.935e-06,9.452e-06,1.471e-05,2.035e-05,2.673e-05,3.481e-05,4.695e-05,6.772e-05,8.351e-05,0.0001238,0.0001766,0.0002078,0.0002586,0.0004967,0.0007168,-29.5
18151,3.539e-07,3.104e-07,2.341e-07,9.053e-07,3.49e-07,-5.75e-06,0,4.724e-06,9.069e-06,1.337e-05,1.787e-05,2.285e-05,2.882e-05,3.806e-05,4.628e-05,7.354e-05,0.0001221,0.0001455,0.0001949,0.0004185,0.0006195,-7.3e-06,-1.24e-06,3.77e-06,8.612e-06,1.367e-05,1.936e-05,2.638e-05,3.542e-05,4.891e-05,6.253e-05,9.434e-05,0.0001493,0.0001786,0.0002304,0.0004705,0.0007088,3.115e-05,4.242e-05,5.222e-05,6.275e-05,7.49e-05,8.872e-05,0.0001041,0.0001227,0.0001489,0.0001736,0.0002143,0.0002588,0.0002989,0.0003584,0.0006327,0.0008856,-1.93e-05,-1.51e-05,-1.18e-05,-8.77e-06,-5.78e-06,-2.69e-06,6.887e-07,4.695e-06,1.014e-05,1.43e-05,2.714e-05,5.003e-05,6.648e-05,9.594e-05,0.0002633,0.0004851,-1.52e-06,4.938e-06,1.031e-05,1.544e-05,2.078e-05,2.67e-05,3.422e-05,4.474e-05,6.53e-05,8.482e-05,0.0001215,0.0001784,0.0002075,0.0002577,0.0005023,0.0007415,-29.5
18210,2.74e-07,2.408e-07,1.917e-07,7.771e-07,2.952e-07,-5.96e-06,0,4.987e-06,9.629e-06,1.436e-05,1.949e-05,2.523e-05,3.242e-05,4.386e-05,5.327e-05,7.618e-05,0.0001258,0.0001561,0.0002054,0.000432,0.0006655,-6.9e-06,-1.44e-07,5.356e-06,1.056e-05,1.616e-05,2.217e-05,2.874e-05,3.785e-05,5.124e-05,6.108e-05,0.0001185,0.0001585,0.0001914,0.000239,0.0004986,0.0007462,2.859e-05,3.9e-05,4.905e-05,5.973e-05,7.088e-05,8.287e-05,9.952e-05,0.000115,0.0001417,0.0001599,0.0002153,0.0002686,0.0002948,0.0003718,0.0006413,0.000931,-2.01e-05,-1.56e-05,-1.21e-05,-8.88e-06,-5.71e-06,-2.46e-06,1.055e-06,5.121e-06,1.043e-05,1.435e-05,2.498e-05,3.849e-05,4.595e-05,6.106e-05,0.0002069,0.000432,-5.45e-06,9.783e-07,6.042e-06,1.068e-05,1.529e-05,2.012e-05,2.56e-05,3.297e-05,4.865e-05,7.362e-05,0.0001169,0.0001637,0.0001981,0.0002459,0.0005047,0.0007468,-29.5
18230,2.561e-07,2.496e-07,1.585e-07,5.199e-07,1.904e-07,-5.01e-06,0,3.981e-06,7.618e-06,1.12e-05,1.498e-05,1.912e-05,2.406e-05,3.064e-05,3.539e-05,4.824e-05,6.456e-05,7.509e-05,0.0001052,0.0003416,0.0005636,-2.27e-06,2.018e-06,5.4e-06,8.494e-06,1.156e-05,1.477e-05,1.832e-05,2.259e-05,2.843e-05,3.275e-05,4.344e-05,5.9e-05,6.841e-05,0.0001022,0.0003719,0.0006146,3.56e-05,4.755e-05,5.712e-05,6.516e-05,7.51e-05,8.671e-05,9.884e-05,0.0001164,0.0001373,0.0001681,0.0001914,0.0002743,0.0002963,0.0003609,0.0006473,0.00093,-3.34e-06,2.115e-06,6.484e-06,1.044e-05,1.428e-05,1.821e-05,2.245e-05,2.737e-05,3.385e-05,3.851e-05,5.064e-05,6.526e-05,7.289e-05,8.858e-05,0.000258,0.0004794,2.043e-05,2.831e-05,3.449e-05,4.056e-05,4.738e-05,5.496e-05,6.366e-05,7.562e-05,9.857e-05,0.0001147,0.0001562,0.0001996,0.0002334,0.0002846,0.0005264,0.0007825,-29.5
18276,3.621e-07,3.041e-07,2.386e-07,8.73e-07,3.734e-07,-6.01e-06,0,5.015e-06,9.616e-06,1.422e-05,1.92e-05,2.499e-05,3.237e-05,4.289e-05,5.087e-05,7.885e-05,0.0001278,0.0001566,0.0002028,0.0004271,0.0006479,-7.79e-06,-1.09e-06,4.477e-06,9.872e-06,1.557e-05,2.199e-05,2.96e-05,3.911e-05,5.319e-05,6.488e-05,0.0001172,0.0001635,0.0001948,0.000248,0.0004985,0.000745,2.807e-05,3.857e-05,4.945e-05,6.259e-05,7.39e-05,8.538e-05,0.0001009,0.0001183,0.0001425,0.000166,0.0002084,0.0002756,0.0002994,0.0003668,0.0006376,0.0009229,-2.1e-05,-1.71e-05,-1.4e-05,-1.11e-05,-8.35e-06,-5.37e-06,-2.04e-06,2.035e-06,7.979e-06,1.3e-05,3.085e-05,7.463e-05,9.435e-05,0.0001254,0.0003062,0.0005418,-4.56e-06,2.028e-06,7.413e-06,1.24e-05,1.753e-05,2.326e-05,3.021e-05,4.095e-05,6.118e-05,7.71e-05,0.0001236,0.0001758,0.0002042,0.0002616,0.0005045,0.0007517,-29.5
18528,3.419e-07,2.967e-07,2.317e-07,8.73e-07,3.516e-07,-6.15e-06,0,4.808e-06,9.227e-06,1.373e-05,1.868e-05,2.418e-05,3.117e-05,4.143e-05,5.027e-05,7.835e-05,0.0001282,0.0001534,0.0002012,0.0004279,0.0006439,-7.31e-06,-7.22e-07,4.58e-06,9.75e-06,1.516e-05,2.125e-05,2.841e-05,3.831e-05,5.322e-05,6.509e-05,9.915e-05,0.0001549,0.0001839,0.0002398,0.0004873,0.0007146,2.869e-05,3.984e-05,5.157e-05,6.279e-05,7.428e-05,8.747e-05,0.0001011,0.000119,0.0001424,0.0001658,0.0002063,0.0002682,0.0003152,0.0003701,0.0006294,0.0008948,-2.02e-05,-1.61e-05,-1.27e-05,-9.78e-06,-6.82e-06,-3.77e-06,-4.23e-07,3.545e-06,8.996e-06,1.324e-05,2.635e-05,5.083e-05,6.923e-05,9.896e-05,0.0002738,0.0004968,-3.29e-06,3.005e-06,8.141e-06,1.303e-05,1.81e-05,2.376e-05,3.06e-05,4.064e-05,6.223e-05,8.196e-05,0.0001159,0.0001743,0.0002068,0.0002575,0.0005051,0.000732,-29.5
18554,3.589e-07,3.187e-07,2.446e-07,9.488e-07,3.579e-07,-5.87e-06,0,4.699e-06,9.123e-06,1.351e-05,1.81e-05,2.328e-05,2.963e-05,3.857e-05,4.553e-05,7.801e-05,0.000123,0.0001477,0.0001985,0.0004321,0.0006553,-7.24e-06,-1.08e-06,4.224e-06,9.274e-06,1.431e-05,1.971e-05,2.588e-05,3.394e-05,4.698e-05,5.855e-05,9.961e-05,0.0001478,0.000178,0.0002324,0.0004906,0.0007437,2.93e-05,4.192e-05,5.229e-05,6.239e-05,7.376e-05,8.477e-05,0.0001006,0.0001189,0.0001431,0.0001673,0.000198,0.0002689,0.0002991,0.0003636,0.000642,0.000928,-1.88e-05,-1.44e-05,-1.09e-05,-7.78e-06,-4.67e-06,-1.45e-06,2.038e-06,6.135e-06,1.157e-05,1.565e-05,2.761e-05,4.623e-05,5.868e-05,8.445e-05,0.0002449,0.0004735,-1.15e-06,5.505e-06,1.07e-05,1.55e-05,2.039e-05,2.591e-05,3.262e-05,4.194e-05,6.443e-05,8.404e-05,0.0001284,0.0001808,0.0002128,0.0002606,0.0005128,0.0007856,-29.5
18575,3.227e-07,2.848e-07,2.232e-07,8.852e-07,3.335e-07,-5.74e-06,0,4.662e-06,8.974e-06,1.337e-05,1.82e-05,2.365e-05,3.022e-05,3.939e-05,4.682e-05,7.842e-05,0.00013,0.0001588,0.000205,0.000428,0.0006302,-7.06e-06,-5.22e-07,4.776e-06,9.779e-06,1.502e-05,2.073e-05,2.731e-05,3.553e-05,4.79e-05,6.054e-05,9.282e-05,0.0001579,0.0001846,0.000235,0.0004884,0.0007033,2.8e-05,3.962e-05,5.081e-05,6.108e-05,7.237e-05,8.58e-05,9.978e-05,0.0001183,0.0001467,0.0001624,0.0002024,0.000257,0.0002999,0.0003536,0.0006259,0.0008623,-1.98e-05,-1.55e-05,-1.2e-05,-8.87e-06,-5.77e-06,-2.57e-06,8.755e-07,4.901e-06,1.026e-05,1.425e-05,2.562e-05,4.221e-05,5.239e-05,7.495e-05,0.0002303,0.000451,-3.98e-06,2.406e-06,7.648e-06,1.251e-05,1.734e-05,2.26e-05,2.886e-05,3.797e-05,5.88e-05,8.254e-05,0.000124,0.0001719,0.0001957,0.0002478,0.0005011,0.0007406,-29.5
18763,2.737e-07,2.35e-07,1.742e-07,7.148e-07,2.656e-07,-5.84e-06,0,4.739e-06,9.074e-06,1.336e-05,1.786e-05,2.282e-05,2.885e-05,3.803e-05,4.616e-05,7.028e-05,0.0001198,0.0001456,0.000198,0.0004276,0.0006373,-7.75e-06,-1.14e-06,4.163e-06,9.172e-06,1.435e-05,2.009e-05,2.697e-05,3.613e-05,5.093e-05,6.375e-05,9.428e-05,0.0001455,0.0001759,0.0002307,0.0004875,0.0007203,3.067e-05,4.226e-05,5.285e-05,6.403e-05,7.623e-05,8.806e-05,0.0001038,0.0001214,0.00015,0.0001727,0.0002038,0.0002653,0.0003081,0.0003636,0.0006514,0.0009413,-1.87e-05,-1.47e-05,-1.15e-05,-8.55e-06,-5.65e-06,-2.63e-06,6.719e-07,4.601e-06,9.957e-06,1.409e-05,2.628e-05,4.662e-05,5.981e-05,8.638e-05,0.0002471,0.0004687,-4.2e-07,6.3e-06,1.199e-05,1.757e-05,2.344e-05,2.991e-05,3.756e-05,4.968e-05,7.115e-05,8.919e-05,0.0001318,0.0001715,0.0002062,0.000262,0.0005123,0.0007768,-29.5
18872,3.106e-07,2.378e-07,1.796e-07,6.631e-07,2.964e-07,-5.93e-06,0,4.867e-06,9.459e-06,1.408e-05,1.899e-05,2.452e-05,3.127e-05,4.091e-05,4.879e-05,7.478e-05,0.0001239,0.0001496,0.0001987,0.0004296,0.0006401,-7.14e-06,-2.25e-07,5.626e-06,1.144e-05,1.75e-05,2.43e-05,3.222e-05,4.292e-05,5.905e-05,7.346e-05,0.0001083,0.0001707,0.0001999,0.0002574,0.0005088,0.0007451,2.996e-05,4.195e-05,5.364e-05,6.414e-05,7.643e-05,9.053e-05,0.0001057,0.0001259,0.000148,0.000173,0.0002091,0.0002867,0.0003247,0.0003812,0.000652,0.0009519,-2.14e-05,-1.76e-05,-1.45e-05,-1.15e-05,-8.6e-06,-5.34e-06,-1.5e-06,3.477e-06,1.136e-05,1.876e-05,4.758e-05,8.833e-05,0.0001068,0.0001396,0.0003423,0.0005802,-3.69e-06,2.972e-06,8.645e-06,1.422e-05,2.001e-05,2.653e-05,3.47e-05,4.63e-05,6.51e-05,8.191e-05,0.0001195,0.0001884,0.000219,0.0002728,0.000525,0.0007759,-29.5
19133,3.142e-07,2.237e-07,1.538e-07,5.597e-07,2.503e-07,-5.46e-06,0,4.577e-06,8.929e-06,1.323e-05,1.771e-05,2.29e-05,2.944e-05,3.919e-05,4.656e-05,7.167e-05,0.0001155,0.000138,0.0001845,0.0004051,0.0005937,-6.75e-06,-2.45e-07,5.255e-06,1.067e-05,1.643e-05,2.27e-05,3.009e-05,4.086e-05,5.582e-05,6.799e-05,0.0001036,0.0001581,0.000193,0.0002488,0.0004955,0.0007176,3.248e-05,4.58e-05,5.684e-05,6.774e-05,7.924e-05,9.228e-05,0.0001071,0.0001269,0.0001498,0.0001776,0.000234,0.0002733,0.00032,0.0003642,0.0006277,0.0008368,-2.05e-05,-1.66e-05,-1.33e-05,-1.01e-05,-6.73e-06,-2.88e-06,1.912e-06,8.611e-06,1.957e-05,2.971e-05,6.207e-05,0.0001048,0.0001262,0.0001627,0.0003708,0.0006034,-3.2e-07,7.393e-06,1.385e-05,2.02e-05,2.711e-05,3.497e-05,4.567e-05,6.01e-05,8.053e-05,9.418e-05,0.0001372,0.0001988,0.0002334,0.0002856,0.0005228,0.000744,-29.5
19281,2.783e-07,2.448e-07,1.861e-07,7.778e-07,2.775e-07,-5.68e-06,0,4.449e-06,8.611e-06,1.288e-05,1.753e-05,2.284e-05,2.923e-05,3.783e-05,4.554e-05,8.231e-05,0.0001236,0.000149,0.0002016,0.0004203,0.0006498,-7.7e-06,-1.37e-06,3.901e-06,8.944e-06,1.4e-05,1.952e-05,2.588e-05,3.399e-05,4.602e-05,5.529e-05,0.0001007,0.0001471,0.0001796,0.0002343,0.0004852,0.0007237,3.102e-05,4.114e-05,5.225e-05,6.191e-05,7.132e-05,8.431e-05,0.0001026,0.0001178,0.0001447,0.0001648,0.0002295,0.0002743,0.0003039,0.0003665,0.0006289,0.0009017,-1.91e-05,-1.49e-05,-1.14e-05,-8.3e-06,-5.22e-06,-2.06e-06,1.347e-06,5.311e-06,1.057e-05,1.451e-05,2.551e-05,4.05e-05,4.951e-05,6.755e-05,0.0002143,0.0004284,-2.39e-06,4.344e-06,9.644e-06,1.458e-05,1.965e-05,2.518e-05,3.187e-05,4.187e-05,6.433e-05,8.19e-05,0.0001191,0.0001702,0.000206,0.0002595,0.0005088,0.0007638,-29.5
19639,2.677e-07,2.371e-07,1.86e-07,7.643e-07,2.794e-07,-6.16e-06,0,5.014e-06,9.64e-06,1.418e-05,1.891e-05,2.411e-05,3.043e-05,3.993e-05,4.805e-05,7.2e-05,0.0001332,0.0001589,0.0002119,0.000435,0.0006537,-6.87e-06,8.875e-08,5.626e-06,1.083e-05,1.616e-05,2.181e-05,2.817e-05,3.644e-05,5.016e-05,6.126e-05,9.76e-05,0.0001543,0.0001835,0.0002391,0.0004896,0.0007759,3.23e-05,4.167e-05,5.123e-05,6.26e-05,7.353e-05,8.479e-05,9.88e-05,0.0001217,0.0001429,0.0001622,0.0001904,0.0002665,0.0003023,0.0003601,0.0006501,0.000917,-1.88e-05,-1.43e-05,-1.07e-05,-7.39e-06,-4.11e-06,-7.52e-07,2.888e-06,7.076e-06,1.251e-05,1.644e-05,2.64e-05,3.949e-05,4.635e-05,5.932e-05,0.0002028,0.0004281,-2.24e-06,3.86e-06,8.799e-06,1.333e-05,1.792e-05,2.294e-05,2.875e-05,3.672e-05,5.242e-05,7.808e-05,0.0001088,0.0001736,0.0002037,0.0002606,0.0005136,0.0007798,-29.5
19732,2.634e-07,2.215e-07,1.652e-07,6.859e-07,2.635e-07,-5.57e-06,0,4.445e-06,8.612e-06,1.294e-05,1.776e-05,2.341e-05,3.046e-05,4.134e-05,5.039e-05,7.804e-05,0.0001243,0.000149,0.0001989,0.0004251,0.0006354,-7.96e-06,-1.27e-06,4.141e-06,9.335e-06,1.479e-05,2.084e-05,2.805e-05,3.763e-05,5.254e-05,6.485e-05,0.0001036,0.0001558,0.000188,0.000239,0.0004996,0.000729,2.861e-05,4.047e-05,5.232e-05,6.381e-05,7.567e-05,8.765e-05,0.0001037,0.0001194,0.0001493,0.0001678,0.000194,0.000277,0.0003077,0.00036,0.0006359,0.000905,-2.07e-05,-1.67e-05,-1.35e-05,-1.06e-05,-7.8e-06,-4.81e-06,-1.49e-06,2.487e-06,8.027e-06,1.237e-05,2.524e-05,4.96e-05,6.451e-05,9.117e-05,0.000255,0.0004831,-3.36e-06,3.302e-06,8.867e-06,1.409e-05,1.941e-05,2.541e-05,3.316e-05,4.343e-05,6.312e-05,8.282e-05,0.0001444,0.0001766,0.000207,0.0002576,0.0005011,0.0007435,-29.5
20032,2.737e-07,2.044e-07,1.565e-07,5.996e-07,2.694e-07,-6.08e-06,0,5.08e-06,9.806e-06,1.451e-05,1.942e-05,2.489e-05,3.151e-05,4.056e-05,4.712e-05,7.291e-05,0.0001262,0.0001538,0.0002017,0.0004342,0.0006444,-7.03e-06,3.189e-07,6.52e-06,1.235e-05,1.827e-05,2.484e-05,3.297e-05,4.32e-05,5.967e-05,7.139e-05,0.0001033,0.0001658,0.0001953,0.000255,0.0005198,0.0007689,2.75e-05,4.111e-05,5.243e-05,6.249e-05,7.479e-05,8.831e-05,0.0001006,0.000122,0.0001486,0.0001647,0.0002225,0.0002783,0.0003128,0.0003708,0.0006613,0.000923,-2.22e-05,-1.84e-05,-1.52e-05,-1.22e-05,-9.22e-06,-5.87e-06,-1.9e-06,3.283e-06,1.159e-05,1.937e-05,4.731e-05,8.475e-05,0.000103,0.0001352,0.0003266,0.0005729,-5.54e-06,1.125e-06,7.001e-06,1.258e-05,1.842e-05,2.51e-05,3.341e-05,4.444e-05,6.335e-05,7.996e-05,0.0001169,0.0001849,0.0002149,0.0002681,0.0005249,0.000774,-29.5
20207,3.328e-07,2.704e-07,2.059e-07,7.54e-07,3.215e-07,-5.55e-06,0,4.586e-06,8.928e-06,1.333e-05,1.8e-05,2.336e-05,2.99e-05,3.949e-05,4.849e-05,7.172e-05,0.000111,0.0001426,0.0001924,0.0004204,0.000635,-7.57e-06,-1.52e-06,3.837e-06,9.13e-06,1.471e-05,2.101e-05,2.839e-05,3.768e-05,5.262e-05,6.578e-05,0.0001077,0.0001606,0.0001879,0.0002438,0.0004949,0.0007266,3.181e-05,4.265e-05,5.415e-05,6.676e-05,7.759e-05,9.131e-05,0.0001053,0.000123,0.0001476,0.0001611,0.0002189,0.0002765,0.0003092,0.0003687,0.0006308,0.0008978,-1.99e-05,-1.61e-05,-1.3e-05,-1.01e-05,-7.32e-06,-4.27e-06,-8.04e-07,3.518e-06,9.948e-06,1.548e-05,3.732e-05,8.006e-05,9.85e-05,0.0001284,0.0003132,0.0005417,-5.06e-07,6.336e-06,1.198e-05,1.734e-05,2.309e-05,2.99e-05,3.843e-05,5.034e-05,7.157e-05,8.883e-05,0.0001269,0.0001809,0.0002091,0.0002619,0.0005083,0.0007428,-29.5
