Row,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
142647,-8.51e-06,0,8.085e-06,1.612e-05,2.456e-05,3.36e-05,4.414e-05,5.659e-05,7.634e-05,8.88e-05,0.0001191,0.0001748,0.0001979,0.0002508,0.0004715,0.000688,-1.67e-05,-1.17e-05,-7.17e-06,-2.22e-06,3.87e-06,1.291e-05,3.439e-05,5.288e-05,6.906e-05,7.956e-05,0.0001247,0.0001769,0.0002003,0.0002462,0.0004716,0.0006786,-2.01e-05,-1.51e-05,-1.04e-05,-5.12e-06,9.793e-07,8.713e-06,2.395e-05,4.249e-05,6.043e-05,7.045e-05,0.0001207,0.0001821,0.0002127,0.0002637,0.0004919,0.0006971,-2.09e-05,-1.51e-05,-1.05e-05,-6.28e-06,-2.14e-06,2.06e-06,6.482e-06,1.139e-05,1.742e-05,2.153e-05,3.115e-05,4.255e-05,4.812e-05,5.882e-05,0.0003277,0.0005319,-3.55e-05,-3.15e-05,-2.83e-05,-2.54e-05,-2.26e-05,-1.98e-05,-1.68e-05,-1.33e-05,-8.72e-06,-5.12e-06,4.758e-06,1.953e-05,2.833e-05,4.788e-05,0.0001329,0.0003055,-3.969
109951,-6.34e-06,0,5.188e-06,1.007e-05,1.512e-05,2.06e-05,2.699e-05,3.542e-05,4.84e-05,5.911e-05,0.000104,0.0001412,0.0001615,0.0002126,0.0004439,0.0006368,-1.51e-06,5.777e-06,1.198e-05,1.827e-05,2.478e-05,3.199e-05,4.092e-05,5.362e-05,7.242e-05,8.723e-05,0.0001296,0.0001839,0.0002193,0.0002841,0.0005528,0.0007979,2.709e-05,3.801e-05,5.302e-05,6.141e-05,7.513e-05,9.125e-05,0.0001028,0.0001222,0.0001529,0.0001753,0.0002136,0.000284,0.0003128,0.0003743,0.0006597,0.0009122,-2.55e-05,-2.12e-05,-1.74e-05,-1.34e-05,-9.16e-06,-4.06e-06,2.337e-06,1.094e-05,2.472e-05,3.667e-05,7.123e-05,0.0001204,0.0001471,0.0001913,0.0004491,0.0007224,-7.57e-06,-8.51e-08,6.747e-06,1.451e-05,2.305e-05,3.196e-05,4.333e-05,5.845e-05,8.403e-05,9.953e-05,0.0001408,0.0002075,0.0002463,0.0003023,0.0005781,0.0008556,-24.077
11979,-5.61e-06,0,3.986e-06,7.295e-06,1.034e-05,1.34e-05,1.673e-05,2.08e-05,2.672e-05,3.182e-05,5.96e-05,8.193e-05,9.027e-05,0.000107,0.0003081,0.0005118,-1.73e-05,-1.3e-05,-8.82e-06,-4.19e-06,1.175e-06,7.455e-06,1.487e-05,2.423e-05,3.608e-05,4.459e-05,6.84e-05,0.000101,0.0001299,0.0001918,0.0004374,0.0006715,3.578e-05,4.972e-05,5.99e-05,6.952e-05,8.102e-05,9.194e-05,0.0001051,0.0001271,0.0001494,0.0001635,0.000202,0.0002768,0.0003204,0.0003683,0.0006395,0.0009206,-1.25e-05,-7.15e-06,-2.59e-06,1.75e-06,6.226e-06,1.122e-05,1.716e-05,2.479e-05,3.633e-05,4.54e-05,7.4e-05,0.0001093,0.0001287,0.0001681,0.0003936,0.0006324,1.671e-05,2.529e-05,3.33e-05,4.18e-05,5.106e-05,6.077e-05,7.213e-05,8.681e-05,0.0001045,0.0001226,0.000162,0.000217,0.000241,0.0003024,0.0005485,0.0008036,-39.4
135457,-8.87e-06,0,7.646e-06,1.571e-05,2.581e-05,3.554e-05,4.439e-05,5.661e-05,7.59e-05,8.998e-05,0.000126,0.00018,0.0002019,0.0002553,0.0004807,0.0007144,-7.28e-06,4.862e-07,7.287e-06,1.467e-05,2.216e-05,3.062e-05,4.275e-05,5.635e-05,7.299e-05,8.997e-05,0.0001164,0.0001774,0.0001955,0.0002515,0.0004676,0.0007062,-2.12e-05,-1.46e-05,-9.21e-06,-4.04e-06,1.256e-06,7.171e-06,1.465e-05,3.272e-05,5.251e-05,6.456e-05,0.0001348,0.0001528,0.0001857,0.0002387,0.0004558,0.0006882,-1.78e-05,-1.17e-05,-7.09e-06,-2.98e-06,9.237e-07,5.004e-06,9.554e-06,1.481e-05,2.165e-05,2.645e-05,3.884e-05,5.571e-05,7.305e-05,0.0001677,0.0003944,0.0005866,-3.42e-05,-2.96e-05,-2.59e-05,-2.27e-05,-1.96e-05,-1.66e-05,-1.34e-05,-9.93e-06,-5.58e-06,-2.5e-06,5.245e-06,1.428e-05,1.834e-05,2.48e-05,9.013e-05,0.000224,0.0
54682,-4.41e-06,0,4.058e-06,8.354e-06,1.322e-05,1.911e-05,2.668e-05,3.713e-05,5.168e-05,6.351e-05,8.994e-05,0.0001228,0.0001378,0.0001621,0.0003275,0.0005322,-5.62e-06,-6.18e-07,4.72e-06,1.086e-05,1.749e-05,2.439e-05,3.204e-05,4.093e-05,5.234e-05,6.213e-05,8.274e-05,0.0001227,0.000146,0.0001965,0.0004791,0.0007471,4.745e-05,6.02e-05,7.131e-05,8.143e-05,9.089e-05,0.0001016,0.0001138,0.0001337,0.0001549,0.0001772,0.0002307,0.0002877,0.0003238,0.0003812,0.0006563,0.0009245,3.178e-06,9.215e-06,1.445e-05,1.962e-05,2.501e-05,3.078e-05,3.764e-05,4.662e-05,5.947e-05,7.079e-05,0.0001003,0.0001467,0.0001735,0.000222,0.0004952,0.0007861,2.866e-05,3.824e-05,4.606e-05,5.517e-05,6.404e-05,7.296e-05,8.451e-05,9.886e-05,0.0001177,0.0001369,0.0001851,0.0002339,0.000265,0.0003225,0.0005846,0.0008594,-41.01
59762,-8.41e-06,0,7.156e-06,1.391e-05,2.083e-05,2.831e-05,3.738e-05,4.897e-05,6.554e-05,7.857e-05,0.0001146,0.0001761,0.0001946,0.0002439,0.0004603,0.0006971,-9.42e-06,-8.14e-07,5.644e-06,1.221e-05,1.918e-05,2.72e-05,3.615e-05,4.906e-05,6.615e-05,7.891e-05,0.0001338,0.000177,0.0002087,0.0002523,0.000479,0.0007004,-1.16e-05,2.421e-06,1.375e-05,2.356e-05,3.249e-05,4.27e-05,5.448e-05,6.773e-05,9.357e-05,0.0001083,0.0001658,0.0002275,0.0002457,0.0003006,0.0005534,0.0007576,-1.97e-05,-1.43e-05,-1.03e-05,-6.78e-06,-3.47e-06,-2e-07,3.221e-06,7.053e-06,1.187e-05,1.526e-05,2.425e-05,3.453e-05,3.994e-05,5.054e-05,0.0002688,0.0004713,-3.2e-05,-2.8e-05,-2.5e-05,-2.22e-05,-1.95e-05,-1.67e-05,-1.36e-05,-1e-05,-5.19e-06,-1.55e-06,9.052e-06,2.456e-05,3.528e-05,6.076e-05,0.0001769,0.0003656,-9.988
79406,-4.92e-06,0,4.168e-06,8.318e-06,1.294e-05,1.86e-05,2.637e-05,3.659e-05,5.094e-05,6.272e-05,9.171e-05,0.0001216,0.0001382,0.0001682,0.0003626,0.0005597,-9.16e-06,-3.97e-06,1.059e-06,6.406e-06,1.214e-05,1.846e-05,2.596e-05,3.458e-05,4.605e-05,5.523e-05,7.171e-05,0.0001083,0.0001283,0.0001948,0.0004675,0.0007283,3.887e-05,5.486e-05,6.618e-05,7.599e-05,9.029e-05,0.0001042,0.0001205,0.0001349,0.0001601,0.000184,0.0002229,0.0002921,0.0003215,0.0003831,0.0006616,0.0009536,-1.35e-05,-8.31e-06,-3.46e-06,1.434e-06,6.845e-06,1.309e-05,2.033e-05,2.996e-05,4.565e-05,5.651e-05,9.171e-05,0.0001486,0.0001804,0.0002408,0.0005392,0.0008689,1.822e-05,2.941e-05,3.933e-05,4.866e-05,5.917e-05,7.022e-05,8.292e-05,9.963e-05,0.0001194,0.0001358,0.0001685,0.0002527,0.0002876,0.0003448,0.0006187,0.0008977,-36.116
65730,-5.98e-06,0,5.155e-06,1.009e-05,1.509e-05,2.039e-05,2.642e-05,3.43e-05,4.683e-05,5.878e-05,9.731e-05,0.0001377,0.0001666,0.0002205,0.0004508,0.0006642,-3.47e-06,4.037e-06,1.003e-05,1.596e-05,2.294e-05,3.055e-05,3.934e-05,5.062e-05,6.745e-05,8.156e-05,0.0001309,0.0001835,0.0002241,0.0002806,0.0005524,0.0008207,2.232e-05,3.402e-05,4.604e-05,5.73e-05,7.126e-05,8.405e-05,0.0001007,0.0001193,0.0001528,0.000183,0.0002269,0.0002827,0.0003145,0.0003754,0.0006961,0.0009818,-2.74e-05,-2.32e-05,-1.97e-05,-1.62e-05,-1.24e-05,-8.12e-06,-2.75e-06,4.594e-06,1.663e-05,2.675e-05,5.891e-05,9.913e-05,0.0001213,0.0001605,0.0003906,0.0006522,-1.25e-05,-5.59e-06,4.512e-07,6.718e-06,1.33e-05,2.122e-05,3.246e-05,4.595e-05,6.602e-05,8.152e-05,0.0001261,0.0001905,0.0002277,0.0002885,0.0005727,0.000854,-24.077
85029,-7.07e-06,0,5.964e-06,1.17e-05,1.719e-05,2.324e-05,3.105e-05,4.06e-05,5.544e-05,6.383e-05,0.0001033,0.0001542,0.0001813,0.0002283,0.0004637,0.0006621,-7.05e-06,1.192e-06,8.41e-06,1.539e-05,2.308e-05,3.202e-05,4.079e-05,5.207e-05,7.176e-05,9.041e-05,0.0001401,0.0001947,0.0002306,0.0002932,0.0005685,0.0008343,9.816e-06,2.494e-05,3.49e-05,4.662e-05,6.003e-05,7.419e-05,8.818e-05,0.0001094,0.0001332,0.0001599,0.0001897,0.000276,0.0003091,0.0003696,0.000672,0.0009536,-3.27e-05,-2.8e-05,-2.4e-05,-2e-05,-1.56e-05,-1.06e-05,-4.65e-06,3.507e-06,1.619e-05,2.65e-05,5.292e-05,0.0001021,0.0001262,0.0001718,0.0004351,0.0006994,-2.57e-05,-1.98e-05,-1.46e-05,-9.6e-06,-4.39e-06,1.703e-06,9.047e-06,1.865e-05,3.38e-05,4.855e-05,9.052e-05,0.0001453,0.0001828,0.0002426,0.0005213,0.0008024,-21.034
105009,-7.84e-06,0,6.323e-06,1.233e-05,1.851e-05,2.58e-05,3.412e-05,4.493e-05,6.154e-05,7.096e-05,0.0001167,0.000158,0.0001902,0.0002365,0.0004629,0.0006564,-4.15e-06,3.847e-06,1.072e-05,1.816e-05,2.598e-05,3.485e-05,4.599e-05,5.968e-05,7.798e-05,9.523e-05,0.0001431,0.0002026,0.0002456,0.0003044,0.0005679,0.0007964,1.569e-05,2.625e-05,3.658e-05,5.082e-05,6.452e-05,7.801e-05,0.0001,0.0001178,0.0001518,0.0001824,0.0001951,0.0002573,0.0003071,0.0003703,0.0006279,0.0008558,-2.59e-05,-2.09e-05,-1.65e-05,-1.2e-05,-7.18e-06,-1.5e-06,5.463e-06,1.453e-05,2.818e-05,3.947e-05,7.436e-05,0.0001251,0.0001541,0.0002065,0.0004891,0.0007418,-2.67e-05,-2.13e-05,-1.65e-05,-1.17e-05,-6.75e-06,-1.05e-06,6.081e-06,1.567e-05,3.083e-05,4.336e-05,7.836e-05,0.0001415,0.0001736,0.000238,0.000517,0.0007794,-19.7
166988,-8.23e-06,0,7.525e-06,1.485e-05,2.264e-05,3.095e-05,4.16e-05,5.549e-05,7.313e-05,8.672e-05,0.0001279,0.0001688,0.0001959,0.0002469,0.0004634,0.0006713,-1.7e-05,-1.23e-05,-7.96e-06,-3.27e-06,2.447e-06,1.079e-05,3.699e-05,5.302e-05,6.766e-05,7.736e-05,0.0001295,0.000178,0.0002013,0.0002486,0.0004708,0.0006608,-2.04e-05,-1.51e-05,-1.06e-05,-5.94e-06,1.053e-07,1.046e-05,3.015e-05,4.621e-05,6.317e-05,8.087e-05,0.0001367,0.0001688,0.0002065,0.0002618,0.0004857,0.0007051,-2.1e-05,-1.56e-05,-1.12e-05,-7.26e-06,-3.38e-06,5.425e-07,4.648e-06,9.184e-06,1.479e-05,1.868e-05,2.796e-05,3.908e-05,4.423e-05,5.375e-05,0.0003118,0.0005161,-3.54e-05,-3.13e-05,-2.82e-05,-2.54e-05,-2.27e-05,-1.99e-05,-1.69e-05,-1.34e-05,-8.94e-06,-5.57e-06,3.968e-06,1.606e-05,2.328e-05,3.797e-05,0.0001149,0.0002844,-3.969
65228,-7.62e-06,0,6.786e-06,1.342e-05,1.987e-05,2.659e-05,3.508e-05,4.633e-05,6.305e-05,8.019e-05,0.0001233,0.0001634,0.0002005,0.0002416,0.0004652,0.0006591,-7.78e-06,1.131e-06,8.618e-06,1.584e-05,2.367e-05,3.25e-05,4.357e-05,5.826e-05,7.77e-05,9.235e-05,0.0001473,0.0001875,0.0002204,0.0002695,0.0005111,0.0006988,-1.07e-05,1.451e-06,1.196e-05,2.034e-05,2.922e-05,3.766e-05,5.278e-05,6.99e-05,9.858e-05,0.0001173,0.0001465,0.0002102,0.0002345,0.0003014,0.0005408,0.0007826,-2.31e-05,-1.84e-05,-1.46e-05,-1.12e-05,-7.88e-06,-4.34e-06,-3.38e-07,4.628e-06,1.199e-05,1.878e-05,4.571e-05,8.683e-05,0.000107,0.0001493,0.0003668,0.0005623,-3.37e-05,-3.01e-05,-2.71e-05,-2.44e-05,-2.17e-05,-1.88e-05,-1.57e-05,-1.19e-05,-6.63e-06,-2.44e-06,1.131e-05,4.898e-05,6.733e-05,9.422e-05,0.0002455,0.0004528,-9.988
66783,-8.2e-06,0,6.793e-06,1.343e-05,2.037e-05,2.777e-05,3.613e-05,4.694e-05,6.269e-05,7.698e-05,0.0001176,0.0001648,0.0001932,0.000243,0.0004851,0.0007189,-7.04e-06,2.487e-06,1.115e-05,1.923e-05,2.774e-05,3.791e-05,4.861e-05,6.371e-05,8.282e-05,0.0001028,0.0001488,0.0002171,0.0002587,0.000326,0.0006373,0.0009601,7.654e-06,2.021e-05,3.272e-05,4.469e-05,5.653e-05,6.896e-05,8.415e-05,0.0001048,0.0001284,0.0001498,0.0001944,0.0002876,0.0003151,0.0003916,0.0007138,0.0010919,-2.77e-05,-2.25e-05,-1.8e-05,-1.34e-05,-8.57e-06,-2.96e-06,3.998e-06,1.342e-05,2.788e-05,3.989e-05,7.923e-05,0.0001325,0.0001643,0.0002246,0.000536,0.0008667,-2.96e-05,-2.42e-05,-1.96e-05,-1.51e-05,-1.03e-05,-4.94e-06,1.756e-06,1.102e-05,2.585e-05,3.86e-05,7.363e-05,0.0001361,0.0001724,0.0002383,0.0005493,0.0008681,-17.992
27476,-8.48e-06,0,7.965e-06,1.526e-05,2.366e-05,3.349e-05,4.392e-05,5.816e-05,7.64e-05,9.21e-05,0.000133,0.0001775,0.0002069,0.0002565,0.0004853,0.0007052,-2.07e-05,-1.56e-05,-1.13e-05,-6.98e-06,-2.31e-06,3.289e-06,3.447e-05,5.074e-05,6.504e-05,7.626e-05,0.0001186,0.0001647,0.0001965,0.000243,0.0004669,0.0006821,-1.91e-05,-1.41e-05,-9.86e-06,-5.68e-06,-9.61e-07,5.675e-06,2.397e-05,4.489e-05,5.972e-05,7.355e-05,0.0001562,0.0001769,0.0002008,0.0002561,0.0005052,0.0007273,-2.02e-05,-1.48e-05,-1.04e-05,-6.62e-06,-2.87e-06,9.385e-07,5.028e-06,9.683e-06,1.561e-05,1.981e-05,3.14e-05,4.635e-05,5.624e-05,0.0001438,0.0003778,0.0005989,-3.33e-05,-2.9e-05,-2.55e-05,-2.24e-05,-1.93e-05,-1.63e-05,-1.31e-05,-9.64e-06,-5.14e-06,-1.9e-06,6.602e-06,1.734e-05,2.3e-05,3.241e-05,9.985e-05,0.0002541,-3.969
59633,-8.71e-06,0,7.403e-06,1.483e-05,2.292e-05,3.148e-05,4.242e-05,5.659e-05,7.306e-05,8.688e-05,0.0001181,0.0001715,0.000203,0.0002519,0.0004722,0.0006763,-1.3e-05,-5.27e-06,1.435e-06,8.826e-06,1.744e-05,2.638e-05,3.685e-05,4.949e-05,6.772e-05,8.502e-05,0.0001085,0.0001738,0.0001963,0.0002505,0.0004682,0.0006758,-2.25e-05,-1.65e-05,-1.1e-05,-5.6e-06,2.08e-08,6.936e-06,2.054e-05,3.931e-05,5.535e-05,6.355e-05,8.851e-05,0.0001641,0.0001917,0.0002443,0.0004719,0.0006872,-1.76e-05,-1.16e-05,-6.98e-06,-2.85e-06,1.125e-06,5.159e-06,9.426e-06,1.422e-05,2.026e-05,2.442e-05,3.491e-05,4.633e-05,5.218e-05,6.599e-05,0.000352,0.0005497,-3.57e-05,-3.14e-05,-2.82e-05,-2.53e-05,-2.25e-05,-1.98e-05,-1.68e-05,-1.34e-05,-9.06e-06,-5.74e-06,3.713e-06,1.605e-05,2.289e-05,3.584e-05,0.0001185,0.0002857,0.0
89840,-7.08e-06,0,6.229e-06,1.188e-05,1.792e-05,2.438e-05,3.217e-05,4.27e-05,5.663e-05,7.284e-05,9.953e-05,0.0001546,0.0001761,0.0002313,0.0004716,0.00069,-6.94e-06,1.176e-06,8.315e-06,1.513e-05,2.246e-05,3.049e-05,4.099e-05,5.391e-05,6.952e-05,8.788e-05,0.0001355,0.0002002,0.0002371,0.0002976,0.0005822,0.0008656,1.017e-05,2.213e-05,3.521e-05,4.706e-05,5.83e-05,7.341e-05,9.075e-05,0.0001078,0.0001452,0.000161,0.0002139,0.0002729,0.000311,0.0003751,0.0006706,0.0009544,-3.32e-05,-2.85e-05,-2.43e-05,-2.02e-05,-1.57e-05,-1.06e-05,-4.34e-06,4.222e-06,1.751e-05,2.9e-05,6.033e-05,0.0001079,0.0001347,0.0001833,0.000456,0.0007377,-2.74e-05,-2.15e-05,-1.64e-05,-1.13e-05,-6.06e-06,6.63e-08,7.679e-06,1.741e-05,3.35e-05,4.61e-05,9.713e-05,0.000152,0.0001876,0.0002488,0.000532,0.0008155,-21.034
113376,-5.95e-06,0,5.042e-06,9.793e-06,1.468e-05,2.015e-05,2.634e-05,3.383e-05,4.521e-05,5.426e-05,8.777e-05,0.0001417,0.0001669,0.0002202,0.000437,0.0006466,-2.31e-06,5.278e-06,1.152e-05,1.753e-05,2.409e-05,3.135e-05,4.055e-05,5.178e-05,6.753e-05,8.18e-05,0.0001237,0.0001913,0.0002232,0.0002769,0.0005327,0.0007561,2.112e-05,3.428e-05,4.731e-05,5.883e-05,7.441e-05,8.706e-05,9.829e-05,0.0001246,0.000152,0.0001715,0.0002221,0.0002641,0.0003089,0.0003783,0.0006418,0.0008813,-2.67e-05,-2.24e-05,-1.88e-05,-1.51e-05,-1.12e-05,-6.74e-06,-1.08e-06,6.477e-06,1.835e-05,2.861e-05,6.057e-05,0.000103,0.0001239,0.0001645,0.0003955,0.0006461,-1.14e-05,-4.5e-06,1.929e-06,8.668e-06,1.565e-05,2.337e-05,3.427e-05,4.712e-05,6.856e-05,8.649e-05,0.0001301,0.0001857,0.000227,0.0002872,0.0005491,0.0008124,-24.077
93485,-7.62e-06,0,6.612e-06,1.273e-05,1.878e-05,2.541e-05,3.376e-05,4.507e-05,5.981e-05,7.023e-05,0.0001204,0.0001617,0.0001945,0.0002477,0.0004846,0.0007439,-7.89e-06,9.806e-07,8.183e-06,1.552e-05,2.323e-05,3.153e-05,4.138e-05,5.348e-05,7.307e-05,8.819e-05,0.0001356,0.0001879,0.0002241,0.0002861,0.0005726,0.0008421,7.211e-06,1.875e-05,3.045e-05,4.149e-05,5.246e-05,6.684e-05,8.227e-05,0.000103,0.0001308,0.0001512,0.0002084,0.0002482,0.000301,0.0003491,0.0006645,0.000974,-3.32e-05,-2.87e-05,-2.5e-05,-2.17e-05,-1.84e-05,-1.49e-05,-1.1e-05,-6.28e-06,6.304e-07,6.354e-06,2.528e-05,5.682e-05,7.607e-05,0.0001104,0.0003406,0.0006158,-3.03e-05,-2.55e-05,-2.14e-05,-1.75e-05,-1.36e-05,-9.47e-06,-4.83e-06,8.56e-07,9.26e-06,1.615e-05,4.848e-05,9.693e-05,0.0001252,0.000177,0.0004489,0.00072,-21.034
108161,-6.96e-06,0,6.1e-06,1.205e-05,1.857e-05,2.565e-05,3.332e-05,4.37e-05,5.822e-05,6.963e-05,0.0001126,0.0001616,0.000194,0.0002455,0.0004855,0.0007112,-6.76e-06,1.954e-06,9.926e-06,1.758e-05,2.535e-05,3.407e-05,4.454e-05,5.777e-05,7.757e-05,9.316e-05,0.0001518,0.0002143,0.000249,0.0003191,0.0005993,0.0009076,1.326e-05,2.31e-05,3.92e-05,4.885e-05,6.765e-05,7.972e-05,9.893e-05,0.0001174,0.0001412,0.0001691,0.000231,0.0002625,0.0002956,0.0003831,0.0006856,0.0009457,-2.65e-05,-2.16e-05,-1.73e-05,-1.3e-05,-8.51e-06,-3.29e-06,3.134e-06,1.157e-05,2.435e-05,3.55e-05,6.868e-05,0.0001122,0.000139,0.000189,0.0004735,0.0007661,-2.62e-05,-2.05e-05,-1.57e-05,-1.11e-05,-6.21e-06,-6.64e-07,6.111e-06,1.507e-05,2.922e-05,4.058e-05,7.908e-05,0.0001426,0.0001736,0.0002358,0.0005346,0.0008424,-19.7
117504,-8.85e-06,0,7.881e-06,1.573e-05,2.324e-05,3.147e-05,4.195e-05,5.556e-05,7.451e-05,9.016e-05,0.000154,0.0001851,0.0002077,0.0002547,0.0004823,0.0006583,-1.35e-05,-6.49e-06,6.402e-07,8.116e-06,1.686e-05,2.617e-05,3.617e-05,5.094e-05,6.766e-05,8.126e-05,0.0001388,0.0001798,0.0002014,0.0002521,0.0004787,0.0006683,-2.14e-05,-1.61e-05,-1.15e-05,-6.54e-06,-5.18e-07,7.881e-06,2.387e-05,4.107e-05,6.126e-05,0.0001082,0.0001284,0.0001504,0.0001872,0.0002432,0.0004557,0.0006855,-1.73e-05,-1.16e-05,-7.11e-06,-2.94e-06,1.107e-06,5.263e-06,9.722e-06,1.47e-05,2.085e-05,2.526e-05,3.721e-05,5.179e-05,6.193e-05,0.0001529,0.0003798,0.0005779,-3.57e-05,-3.13e-05,-2.79e-05,-2.48e-05,-2.19e-05,-1.9e-05,-1.6e-05,-1.27e-05,-8.44e-06,-5.33e-06,2.812e-06,1.215e-05,1.661e-05,2.404e-05,9.286e-05,0.0002342,0.0
60692,-7.11e-06,0,6.109e-06,1.211e-05,1.858e-05,2.598e-05,3.374e-05,4.332e-05,5.785e-05,7.061e-05,0.0001008,0.0001566,0.0001848,0.0002365,0.0004733,0.0006991,-5.28e-06,3.265e-06,1.041e-05,1.756e-05,2.563e-05,3.436e-05,4.503e-05,5.867e-05,7.794e-05,9.306e-05,0.0001368,0.0001993,0.0002425,0.0002942,0.0005829,0.0008623,1.426e-05,3.156e-05,4.184e-05,5.493e-05,7.416e-05,8.18e-05,0.0001008,0.0001221,0.0001409,0.0001928,0.0002032,0.0002595,0.0002976,0.0003749,0.0006773,0.0009195,-2.74e-05,-2.28e-05,-1.89e-05,-1.51e-05,-1.13e-05,-6.93e-06,-1.66e-06,5.257e-06,1.579e-05,2.429e-05,5.527e-05,9.156e-05,0.0001133,0.0001558,0.0004092,0.0006862,-2.37e-05,-1.85e-05,-1.4e-05,-9.7e-06,-5.11e-06,-8.22e-08,5.832e-06,1.35e-05,2.6e-05,3.874e-05,7.527e-05,0.0001252,0.0001579,0.0002182,0.0004942,0.0007661,-19.7
74137,-9.16e-06,0,7.983e-06,1.698e-05,2.596e-05,3.513e-05,4.609e-05,5.896e-05,7.733e-05,9.218e-05,0.0001233,0.0001754,0.000213,0.0002551,0.0004891,0.000695,-1.33e-05,-5.69e-06,1.18e-06,8.346e-06,1.658e-05,2.691e-05,3.733e-05,4.925e-05,6.437e-05,7.605e-05,0.0001209,0.0001775,0.0002081,0.0002572,0.0004746,0.0006954,-2.32e-05,-1.56e-05,-9.86e-06,-4.5e-06,8.96e-07,7.002e-06,1.596e-05,3.277e-05,5.456e-05,6.632e-05,8.331e-05,0.0001391,0.0001766,0.0002388,0.0004645,0.0006977,-1.76e-05,-1.12e-05,-6.28e-06,-1.73e-06,2.718e-06,7.295e-06,1.219e-05,1.768e-05,2.482e-05,3.024e-05,4.491e-05,7.507e-05,0.0001453,0.0001831,0.0004178,0.0006325,-3.45e-05,-2.99e-05,-2.63e-05,-2.31e-05,-2.01e-05,-1.71e-05,-1.4e-05,-1.05e-05,-6.02e-06,-2.77e-06,5.712e-06,1.593e-05,2.109e-05,2.989e-05,0.0001037,0.0002592,0.0
104596,-7.37e-06,0,6.032e-06,1.196e-05,1.812e-05,2.495e-05,3.317e-05,4.321e-05,5.801e-05,7.109e-05,0.0001114,0.0001523,0.0001803,0.0002344,0.0004777,0.0007034,-7.38e-06,9.712e-07,7.902e-06,1.473e-05,2.231e-05,3.048e-05,4.027e-05,5.235e-05,7.137e-05,8.786e-05,0.000133,0.0001977,0.0002296,0.0002896,0.0005691,0.0008333,9.626e-06,2.158e-05,3.212e-05,4.412e-05,5.56e-05,6.959e-05,8.378e-05,0.0001016,0.0001291,0.0001476,0.0002066,0.0002719,0.0003068,0.0003743,0.0006742,0.0009895,-3.38e-05,-2.92e-05,-2.53e-05,-2.16e-05,-1.77e-05,-1.33e-05,-7.92e-06,-4.81e-07,1.146e-05,2.211e-05,5.385e-05,9.821e-05,0.0001217,0.0001669,0.0004171,0.0006819,-2.91e-05,-2.38e-05,-1.94e-05,-1.53e-05,-1.1e-05,-6.3e-06,-5.49e-07,7.264e-06,2.023e-05,3.331e-05,6.505e-05,0.000129,0.00016,0.0002167,0.000488,0.000754,-21.034
215100,-9.21e-06,0,7.841e-06,1.492e-05,2.273e-05,3.253e-05,4.439e-05,5.825e-05,7.644e-05,8.834e-05,0.0001382,0.0001758,0.0001978,0.0002511,0.0004762,0.0007081,-1.36e-05,-6.37e-06,5.62e-07,7.885e-06,1.674e-05,2.614e-05,3.77e-05,4.922e-05,7.124e-05,8.353e-05,0.0001254,0.0001709,0.0002015,0.0002515,0.0004717,0.0007,-2.11e-05,-1.47e-05,-9.86e-06,-5.16e-06,1.639e-07,7.437e-06,1.965e-05,3.941e-05,6.028e-05,6.985e-05,8.626e-05,0.0001534,0.0001929,0.0002454,0.0004814,0.000729,-1.86e-05,-1.24e-05,-7.81e-06,-3.66e-06,1.629e-07,4.026e-06,8.141e-06,1.268e-05,1.839e-05,2.247e-05,3.266e-05,4.41e-05,5.093e-05,0.0001369,0.0003724,0.0005694,-3.47e-05,-3.04e-05,-2.71e-05,-2.41e-05,-2.13e-05,-1.85e-05,-1.55e-05,-1.22e-05,-7.98e-06,-4.89e-06,3.861e-06,1.394e-05,1.903e-05,2.779e-05,9.92e-05,0.0002483,0.0
